0.0,4.5,3.2,-3.10748396544289e-26,8.856825726537214e-26,-5.847771946899638e-26,-3.674592065561614e-26,0.0
0.02,4.5,3.2,-3.913968074294974e-26,-0.03423954474457979,-0.009784567628968312,-0.014725282443152597,0.0
0.04,4.5,3.2,-4.7204521831470585e-26,-0.06847908948915958,-0.019569135257936625,-0.029450564886305194,0.0
0.06,4.5,3.2,-5.526936291999143e-26,-0.10271863423373936,-0.029353702886904934,-0.044175847329457785,0.0
0.08,4.5,3.2,-6.333420400851227e-26,-0.13695817897831916,-0.03913827051587325,-0.05890112977261039,0.0
0.1,4.49825430157978,3.1995011351821456,-0.0007507664745563738,-0.17119352780167074,-0.048919904607098,-0.07365368752337437,0.0
0.12,4.495224968021202,3.1986354484653474,-0.002053581468077462,-0.20542579130864463,-0.058699381629218644,-0.08842630116858952,0.0
0.14,4.492195634462624,3.1977697617485488,-0.0033563964615985517,-0.23965805481561858,-0.06847885865133929,-0.10319891481380468,0.0
0.16,4.4891663009040474,3.1969040750317506,-0.00465921145511964,-0.2738903183225925,-0.07825833567345994,-0.11797152845901981,0.0
0.18,4.485675002324042,3.195906414093874,-0.0061613831396689295,-0.30812227024956435,-0.08803638825665047,-0.13274626311009344,0.0
0.2,4.4796169794122225,3.194175491050207,-0.008771200740765137,-0.34235249100656573,-0.09780652651323289,-0.1475327822840039,0.0
0.22,4.473558956500404,3.1924445680065405,-0.011381018341861341,-0.37658271176356706,-0.1075766647698153,-0.16231930145791434,0.0
0.24,4.4675009335885845,3.190713644962874,-0.013990835942957545,-0.4108129325205684,-0.11734680302639772,-0.17710582063182478,0.0
0.26,4.461442910676765,3.188982721919207,-0.016600653544053753,-0.4450431532775697,-0.12711694128298012,-0.19189233980573525,0.0
0.28,4.453177727272455,3.1866218215429605,-0.020163904112287502,-0.4792758478538319,-0.1368773426790589,-0.2066631863223242,0.0
0.3,4.444091195739092,3.1840264884169347,-0.02408195460848281,-0.513509463009648,-0.1466341207082893,-0.22142820059073176,0.0
0.32,4.435004664205729,3.1814311552909085,-0.028000005104678125,-0.5477430781654641,-0.1563908987375197,-0.23619321485913936,0.0
0.34,4.425918132672366,3.1788358221648823,-0.03191805560087344,-0.5819766933212801,-0.16614767676675013,-0.25095822912754695,0.0
0.36,4.415907634615096,3.1759771532433474,-0.036234614371667445,-0.6162130719712138,-0.17589933491564796,-0.26570490213736936,0.0
0.38,4.403792294141761,3.1725185920771115,-0.04145899512283042,-0.6504557460003466,-0.18563932971851502,-0.28040979283361744,0.0
0.4,4.391676953668426,3.169060030910875,-0.046683375873993384,-0.6846984200294794,-0.19537932452138207,-0.2951146835298656,0.0
0.42,4.379561613195092,3.1656014697446393,-0.05190775662515634,-0.7189410940586122,-0.2051193193242491,-0.3098195742261136,0.0
0.44,4.367446272721757,3.1621429085784034,-0.05713213737631931,-0.753183768087745,-0.21485931412711615,-0.32452446492236176,0.0
0.46,4.352660863258836,3.157924872318028,-0.06350313046885199,-0.7874396004565551,-0.22458238670435476,-0.33913869662956353,0.0
0.48,4.337515912364402,3.1536045680025535,-0.07002852205978118,-0.8216972046778164,-0.23430318059843924,-0.3537407205388289,0.0
0.5,4.322370961469968,3.149284263687079,-0.07655391365071038,-0.8559548088990776,-0.24402397449252378,-0.36834274444809423,0.0
0.52,4.307226010575533,3.144963959371604,-0.08307930524163956,-0.8902124131203388,-0.2537447683866083,-0.3829447683573595,0.0
0.54,4.290694138696609,3.14025010818255,-0.09019586057084376,-0.924479585569497,-0.2634563303124947,-0.39747809879577556,0.0
0.56,4.272518256436758,3.135069759512542,-0.09801316189309295,-0.9587580998803515,-0.27315694896783876,-0.41193000226002274,0.0
0.58,4.2543423741769075,3.129889410842534,-0.10583046321534209,-0.9930366141912059,-0.2828575676231828,-0.4263819057242698,0.0
0.6,4.236166491917056,3.124709062172526,-0.11364776453759129,-1.0273151285020603,-0.29255818627852687,-0.440833809188517,0.0
0.62,4.21788793822785,3.1194996580897327,-0.12150835237955727,-1.061594549916314,-0.30225815301336867,-0.4552788914585298,0.0
0.64,4.196679274588612,3.1134610500634508,-0.130604281571311,-1.0958998588896656,-0.31193951477930804,-0.46952930565756273,0.0
0.66,4.1754706109493736,3.1074224420371688,-0.13970021076306469,-1.1302051678630172,-0.32162087654524746,-0.48377971985659574,0.0
0.68,4.154261947310136,3.1013838340108872,-0.14879613995481838,-1.164510476836369,-0.3313022383111868,-0.4980301340556287,0.0
0.7000000000000001,4.133053283670898,3.0953452259846053,-0.15789206914657208,-1.1988157858097206,-0.34098360007712625,-0.5122805482546616,0.0
0.72,4.109992816946336,3.088784017342709,-0.16775723673817267,-1.2331407722321817,-0.35065518322583755,-0.5263750541337404,0.0
0.74,4.085749001277899,3.081888853707728,-0.17811396709649546,-1.2674783330416317,-0.36032051759115447,-0.5403699306584774,0.0
0.76,4.061505185609463,3.074993690072746,-0.18847069745481826,-1.3018158938510815,-0.3699858519564714,-0.5543648071832143,0.0
0.78,4.037261369941027,3.0680985264377645,-0.19882742781314106,-1.3361534546605316,-0.3796511863217883,-0.5683596837079514,0.0
0.8,4.012451319975985,3.0610439792100994,-0.2094149369128264,-1.3704978765804838,-0.38931462551034357,-0.5822968620203189,0.0
0.8200000000000001,3.985169498806724,3.053293677985931,-0.2210098598178315,-1.404872249168332,-0.39896979172183916,-0.5959821714848883,0.0
0.84,3.9578876776374625,3.045543376761763,-0.23260478272283658,-1.4392466217561801,-0.4086249579333347,-0.6096674809494577,0.0
0.86,3.930605856468201,3.037793075537595,-0.2441997056278417,-1.4736209943440282,-0.4182801241448303,-0.6233527904140271,0.0
0.88,3.9033240352989402,3.030042774313427,-0.25579462853284685,-1.5079953669318764,-0.42793529035632594,-0.6370380998785965,0.0
0.9,3.873722800199327,3.0216409898671706,-0.2683129689440822,-1.542400154812374,-0.43758926986265484,-0.6504492316610255,0.0
0.92,3.8433997166180736,3.0130364506782072,-0.2811186955420044,-1.5768144085465212,-0.4472428800423571,-0.6637750338086865,0.0
0.9400000000000001,3.8130766330368204,3.0044319114892435,-0.2939244221399267,-1.6112286622806686,-0.4568964902220594,-0.6771008359563474,0.0
0.96,3.7827535494555677,2.99582737230028,-0.3067301487378489,-1.6456429160148156,-0.46655010040176165,-0.6904266381040083,0.0
0.98,3.7513985459108254,2.9869333672074174,-0.3199354528297915,-1.6800709948788903,-0.4762069719382953,-0.7036168631881746,0.0
1.0,3.7180306714449984,2.9774747277231097,-0.33392017581747346,-1.7145260411464418,-0.4858702051022433,-0.7165426306222031,0.0
1.02,3.684662796979171,2.968016088238802,-0.3479048988051554,-1.7489810874139933,-0.49553343826619134,-0.7294683980562316,0.0
1.04,3.651294922513344,2.9585574487544943,-0.3618896217928373,-1.7834361336815445,-0.5051966714301394,-0.7423941654902602,0.0
1.06,3.6179270480475165,2.9490988092701866,-0.37587434478051923,-1.817891179949096,-0.5148599045940874,-0.7553199329242887,0.0
1.08,3.581769344708578,2.9388577367373485,-0.39090566857420656,-1.8233632029271574,-0.5174150724769575,-0.7243607704672601,0.0
1.1,3.545353070250892,2.9285441455670216,-0.40603399499909454,-1.8261489777167035,-0.5193114399546931,-0.6893341988843619,0.0
1.12,3.508936795793206,2.9182305543966947,-0.4211623214239825,-1.8289347525062498,-0.5212078074324287,-0.6543076273014636,0.0
1.1400000000000001,3.4725205213355195,2.9079169632263677,-0.43629064784887045,-1.8317205272957962,-0.5231041749101641,-0.6192810557185655,0.0
1.16,3.435983120645746,2.897520917491482,-0.44989600958375275,-1.8161705346156174,-0.5192920955411411,-0.5955234179797705,0.0
1.18,3.3993203755904053,2.887039545771427,-0.46192537048414173,-1.7816462446171877,-0.5095727767901465,-0.5834271465606975,0.0
1.2,3.362657630535065,2.8765581740513713,-0.47395473138453076,-1.747121954618758,-0.4998534580391519,-0.5713308751416245,0.0
1.22,3.3259948854797243,2.866076802331316,-0.4859840922849198,-1.7125976646203283,-0.4901341392881573,-0.5592346037225515,0.0
1.24,3.289538955583843,2.8556536534583463,-0.4979409913822561,-1.678072206416504,-0.4804125139582624,-0.5471579136780592,0.0
1.26,3.255930736838899,2.846032195579977,-0.508900138259158,-1.6435306627790147,-0.4706591285268732,-0.5353508465127121,0.0
1.28,3.2223225180939545,2.836410737701608,-0.5198592851360601,-1.6089891191415253,-0.46090574309548404,-0.5235437793473651,0.0
1.3,3.18871429934901,2.826789279823239,-0.530818432012962,-1.574447575504036,-0.45115235766409484,-0.511736712182018,0.0
1.32,3.1551060806040656,2.81716782194487,-0.541777578889864,-1.5399060318665465,-0.4413989722327057,-0.499929645016671,0.0
1.34,3.1234658761669216,2.8081020659853237,-0.5520640147449766,-1.505358451836165,-0.4316231562111809,-0.4882692775923579,0.0
1.36,3.092913710242968,2.7993435359880774,-0.5619785348589008,-1.470807534519097,-0.421834939189397,-0.4766900147451241,0.0
1.3800000000000001,3.0623615443190144,2.790585005990831,-0.5718930549728249,-1.436256617202029,-0.41204672216761307,-0.4651107518978903,0.0
1.4000000000000001,3.0318093783950606,2.7818264759935847,-0.5818075750867492,-1.4017056998849613,-0.4022585051458291,-0.45353148905065654,0.0
1.42,3.0019304523999306,2.7732586737408607,-0.591496468134869,-1.3671540924537129,-0.39246288394874845,-0.4419904167473828,0.0
1.44,2.974435168630486,2.7653661533393588,-0.6003865164052454,-1.3326000416360406,-0.3826410478702733,-0.4305845601217709,0.0
1.46,2.9469398848610417,2.7574736329378573,-0.6092765646756219,-1.2980459908183684,-0.37281921179179817,-0.4191787034961589,0.0
1.48,2.9194446010915978,2.7495811125363554,-0.6181666129459983,-1.2634919400006959,-0.3629973757133231,-0.40777284687054693,0.0
1.5,2.8919493173221533,2.741688592134854,-0.6270566612163747,-1.2289378891830236,-0.35317553963484793,-0.39636699024493494,0.0
1.52,2.8668890680077346,2.734488219504648,-0.6351429353064388,-1.1943850827541702,-0.34332894676414183,-0.38506231021436155,0.0
1.54,2.842450943628336,2.727464683134953,-0.6430238537972565,-1.1598325942531846,-0.33347602880110444,-0.37378347970821024,0.0
1.56,2.8180128192489367,2.720441146765258,-0.6509047722880741,-1.1252801057521993,-0.323623110838067,-0.36250464920205894,0.0
1.58,2.793574694869538,2.7134176103955627,-0.6587856907788918,-1.0907276172512137,-0.31377019287502955,-0.3512258186959077,0.0
1.6,2.770276127497749,2.706719027804808,-0.6662946282374151,-1.0561769516778272,-0.30390693541733854,-0.3399800543701198,0.0
1.62,2.7488950242828905,2.700567225427431,-0.6731776555468906,-1.0216293534352614,-0.2940262803127842,-0.3287899285207136,0.0
1.6400000000000001,2.7275139210680317,2.6944154230500534,-0.6800606828563659,-0.9870817551926956,-0.2841456252082299,-0.31759980267130744,0.0
1.6600000000000001,2.706132817853173,2.6882636206726764,-0.6869437101658412,-0.9525341569501298,-0.27426497010367556,-0.30640967682190123,0.0
1.68,2.6847517146383146,2.6821118182952994,-0.6938267374753165,-0.9179865587075644,-0.26438431499912135,-0.29521955097249514,0.0
1.7,2.6662714116329993,2.676789648304998,-0.6997701822650211,-0.8834456648441423,-0.2544809139709692,-0.2840843363898051,0.0
1.72,2.6479468969185183,2.671512033955302,-0.705663166511331,-0.8489051310412872,-0.24457629136659512,-0.27295207083213285,0.0
1.74,2.6296223822040377,2.666234419605606,-0.711556150757641,-0.814364597238432,-0.234671668762221,-0.2618198052744605,0.0
1.76,2.6112978674895566,2.66095680525591,-0.7174491350039509,-0.7798240634355769,-0.22476704615784687,-0.25068753971678825,0.0
1.78,2.5945786406459304,2.6561395129910705,-0.7228247418704884,-0.745287891851142,-0.2148518987308643,-0.2395729068885665,0.0
1.8,2.579310089407621,2.651738207186488,-0.7277328022257705,-0.7107556623408747,-0.2049272401727721,-0.22847420850483502,0.0
1.82,2.5640415381693114,2.6473369013819052,-0.7326408625810527,-0.6762234328306075,-0.1950025816146799,-0.21737551012110357,0.0
1.84,2.5487729869310023,2.6429355955773226,-0.7375489229363348,-0.6416912033203402,-0.18507792305658768,-0.2062768117373721,0.0
1.86,2.5338147297734537,2.6386234691523462,-0.74235725441626,-0.6071598689745509,-0.17515162872453544,-0.1951796119133536,0.0
1.8800000000000001,2.5216014072914934,2.6351002445679357,-0.7462833607262656,-0.5726364534650134,-0.16521086394994902,-0.1840956687022534,0.0
1.9000000000000001,2.5093880848095336,2.631577019983525,-0.7502094670362711,-0.5381130379554759,-0.1552700991753626,-0.1730117254911532,0.0
